Package name,Dataset,File path,Risk level (high/critical),Languages
ruby3.2-domain_name,upstream-repos,/tmp/ruby3.2-domain_name.zip595884141/test/test_domain_name-punycode.rb,HIGH,Ruby
ruby3.2-drb,upstream-repos,No file,No risk,Ruby
ruby3.2-elastic-transport,upstream-repos,No file,No risk,Ruby
ruby3.2-excon,upstream-repos,No file,No risk,Ruby
ruby3.2-faraday-excon,upstream-repos,No file,No risk,Ruby
ruby3.2-faraday-follow_redirects,upstream-repos,No file,No risk,Ruby
ruby3.2-faraday-net_http,upstream-repos,No file,No risk,Ruby
ruby3.2-faraday,upstream-repos,No file,No risk,Ruby
ruby3.2-ffi-compiler,upstream-repos,No file,No risk,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/callback_spec.rb,HIGH,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/enum_spec.rb,HIGH,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/struct_spec.rb,HIGH,Ruby
ruby3.2-fiber-annotation,upstream-repos,No file,No risk,Ruby
ruby3.2-fiber-local,upstream-repos,No file,No risk,Ruby
ruby3.2-fiber-storage,upstream-repos,No file,No risk,Ruby
ruby3.2-filesize,upstream-repos,No file,No risk,Ruby
ruby3.2-fluent-config-regexp-type,upstream-repos,No file,No risk,Ruby
ruby3.2-gems,upstream-repos,No file,No risk,Ruby
ruby3.2-hashie,upstream-repos,No file,No risk,Ruby
ruby3.2-http-accept,upstream-repos,No file,No risk,Ruby
ruby3.2-http-cookie,upstream-repos,No file,No risk,Ruby
ruby3.2-http-form_data,upstream-repos,No file,No risk,Ruby
ruby3.2-http,upstream-repos,No file,No risk,Ruby
ruby3.2-http_parser.rb,upstream-repos,No file,No risk,Ruby
ruby3.2-i18n,upstream-repos,No file,No risk,Ruby
ruby3.2-io-console,upstream-repos,No file,No risk,Ruby
ruby3.2-io-event,upstream-repos,No file,No risk,Ruby
ruby3.2-jar-dependencies,upstream-repos,No file,No risk,Ruby
ruby3.2-jmespath,upstream-repos,No file,No risk,Ruby
ruby3.2-jrjackson,upstream-repos,No file,No risk,Ruby
ruby3.2-json-jwt,upstream-repos,No file,No risk,Ruby
ruby3.2-json,upstream-repos,No file,No risk,Ruby
ruby3.2-jsonpath,upstream-repos,No file,No risk,Ruby
ruby3.2-jwt,upstream-repos,No file,No risk,Ruby
ruby3.2-kubeclient,upstream-repos,No file,No risk,Ruby
ruby3.2-logger,upstream-repos,No file,No risk,Ruby
ruby3.2-logstash-mixin-ecs_compatibility_support,upstream-repos,No file,No risk,Ruby
ruby3.2-lru_redux,upstream-repos,No file,No risk,Ruby
ruby3.2-method_source,upstream-repos,No file,No risk,Ruby
ruby3.2-mime-types-data,upstream-repos,No file,No risk,Ruby
ruby3.2-mime-types,upstream-repos,No file,No risk,Ruby
ruby3.2-minitar,upstream-repos,No file,No risk,Ruby
ruby3.2-mini_mime,upstream-repos,No file,No risk,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/ext/msgpack/unpacker.c,HIGH,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/spec/factory_spec.rb,HIGH,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/spec/unpacker_spec.rb,HIGH,Ruby
ruby3.2-multi_json,upstream-repos,No file,No risk,Ruby
ruby3.2-multi_xml,upstream-repos,No file,No risk,Ruby
ruby3.2-mustermann,upstream-repos,No file,No risk,Ruby
ruby3.2-net-http-persistent,upstream-repos,/tmp/ruby3.2-net-http-persistent.zip2238423167/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.2-net-imap,upstream-repos,No file,No risk,Ruby
ruby3.2-net-protocol,upstream-repos,No file,No risk,Ruby
ruby3.2-netrc,upstream-repos,No file,No risk,Ruby
ruby3.2-numerizer,upstream-repos,No file,No risk,Ruby
ruby3.2-oauth2,upstream-repos,/tmp/ruby3.2-oauth2.zip922632716/spec/oauth2/strategy/assertion_spec.rb,HIGH,Ruby
ruby3.2-openid_connect-1.1.8,upstream-repos,No file,No risk,Ruby
ruby3.2-openid_connect,upstream-repos,No file,No risk,Ruby
ruby3.2-pg,upstream-repos,No file,No risk,Ruby
ruby3.2-prometheus-client,upstream-repos,No file,No risk,Ruby
ruby3.2-protocol-hpack,upstream-repos,/tmp/ruby3.2-protocol-hpack.zip2930703182/lib/protocol/hpack/huffman.rb,HIGH,Ruby
ruby3.2-protocol-http,upstream-repos,No file,No risk,Ruby
ruby3.2-protocol-http1,upstream-repos,No file,No risk,Ruby
ruby3.2-protocol-http2,upstream-repos,No file,No risk,Ruby
ruby3.2-pry,upstream-repos,/tmp/ruby3.2-pry.zip4012549415/spec/pryrc_spec.rb,HIGH,Ruby
ruby3.2-psych,upstream-repos,No file,No risk,Ruby
ruby3.2-public_suffix,upstream-repos,No file,No risk,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/ext/puma_http11/mini_ssl.c,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/lib/puma/dsl.rb,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/test/test_puma_server.rb,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/test/test_thread_pool.rb,HIGH,Ruby
ruby3.2-rack-2.2,upstream-repos,/tmp/ruby3.2-rack-2.2.zip3126357968/lib/rack/show_exceptions.rb,HIGH,Ruby
ruby3.2-rack-2.2,upstream-repos,/tmp/ruby3.2-rack-2.2.zip3126357968/test/spec_request.rb,HIGH,Ruby
ruby3.2-rack-protection,upstream-repos,No file,No risk,Ruby
ruby3.2-rack,upstream-repos,/tmp/ruby3.2-rack.zip1331324339/lib/rack/show_exceptions.rb,HIGH,Ruby
ruby3.2-rack,upstream-repos,/tmp/ruby3.2-rack.zip1331324339/test/spec_request.rb,HIGH,Ruby
ruby3.2-recursive-open-struct,upstream-repos,No file,No risk,Ruby
ruby3.2-redis-client,upstream-repos,No file,No risk,Ruby
ruby3.2-redis-namespace,upstream-repos,No file,No risk,Ruby
ruby3.2-redis,upstream-repos,No file,No risk,Ruby
ruby3.2-reline,upstream-repos,/tmp/ruby3.2-reline.zip2716102108/lib/reline/unicode/east_asian_width.rb,HIGH,Ruby
ruby3.2-rest-client,upstream-repos,No file,No risk,Ruby
ruby3.2-rexml,upstream-repos,No file,No risk,Ruby
ruby3.2-ruby2_keywords,upstream-repos,No file,No risk,Ruby
ruby3.2-rubyzip,upstream-repos,No file,No risk,Ruby
ruby3.2-securerandom,upstream-repos,No file,No risk,Ruby
ruby3.2-serverengine,upstream-repos,No file,No risk,Ruby
ruby3.2-sigdump,upstream-repos,No file,No risk,Ruby
ruby3.2-sinatra,upstream-repos,No file,No risk,Ruby
ruby3.2-snaky_hash,upstream-repos,No file,No risk,Ruby
ruby3.2-stringio,upstream-repos,No file,No risk,Ruby
ruby3.2-strptime,upstream-repos,No file,No risk,Ruby
ruby3.2-stud,upstream-repos,No file,No risk,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/examples/ssh_watcher.rb,HIGH,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/lib/systemd/journal/filterable.rb,HIGH,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/spec/fixtures/test.json,HIGH,Ruby
ruby3.2-thread_safe,upstream-repos,No file,No risk,Ruby
ruby3.2-tilt,upstream-repos,No file,No risk,Ruby
ruby3.2-timeout,upstream-repos,No file,No risk,Ruby
ruby3.2-timers,upstream-repos,No file,No risk,Ruby
ruby3.2-traces,upstream-repos,No file,No risk,Ruby
ruby3.2-treetop,upstream-repos,No file,No risk,Ruby
ruby3.2-tzinfo-data,upstream-repos,No file,No risk,Ruby
ruby3.2-tzinfo,upstream-repos,No file,No risk,Ruby
ruby3.2-version_gem,upstream-repos,No file,No risk,Ruby
ruby3.2-webrick,upstream-repos,No file,No risk,Ruby
ruby3.2-yajl-ruby,upstream-repos,No file,No risk,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/bundler/lib/bundler/vendor/net-http-persistent/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/bundler/spec/realworld/slow_perf_spec.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/test/rubygems/test_gem_config_file.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/test/rubygems/test_gem_requirement.rb,HIGH,Ruby
timoni,upstream-repos,No file,No risk,Ruby
asciidoctor-2.0.23-r0,wolfi-apks,No file,No risk,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/cask/macos.rb,CRITICAL,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/diagnostic.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/env_config.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/extend/os/mac/keg.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/missing_formula.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/test/cask/macos_spec.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/test/support/fixtures/elf/hello,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/test/utils/shell_spec.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/utils/pypi.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/elftools-1.3.1/lib/elftools/constants.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/package/scripts/postinstall,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/package/scripts/preinstall,HIGH,Ruby
cjson-1.7.18-r1,wolfi-apks,No file,No risk,Ruby
fluent-bit-plugin-loki-3.2.0-r0,wolfi-apks,No file,No risk,Ruby
fluent-plugin-cloudwatch-logs-0.14.3-r3,wolfi-apks,No file,No risk,Ruby
fluent-plugin-concat-2.5.0-r0,wolfi-apks,No file,No risk,Ruby
fluent-plugin-detect-exceptions-0.0.15-r2,wolfi-apks,/tmp/fluent-plugin-detect-exceptions-0.0.15-r2.apk1206021609/usr/lib/ruby/gems/3.2.0/gems/fluent-plugin-detect-exceptions-0.0.15/test/plugin/test_exception_detector.rb,HIGH,Ruby
fluent-plugin-elasticsearch-5.4.3-r2,wolfi-apks,/tmp/fluent-plugin-elasticsearch-5.4.3-r2.apk1749756324/usr/lib/ruby/gems/3.2.0/gems/fluent-plugin-elasticsearch-5.4.3/test/plugin/test_out_elasticsearch.rb,HIGH,Ruby
fluent-plugin-elasticsearch-5.4.3-r2,wolfi-apks,/tmp/fluent-plugin-elasticsearch-5.4.3-r2.apk1749756324/usr/lib/ruby/gems/3.2.0/gems/fluent-plugin-elasticsearch-5.4.3/test/plugin/test_out_elasticsearch_dynamic.rb,HIGH,Ruby
fluent-plugin-grok-parser-2.6.2-r0,wolfi-apks,No file,No risk,Ruby
fluent-plugin-kubernetes_metadata_filter-3.5.0-r4,wolfi-apks,No file,No risk,Ruby
fluent-plugin-multi-format-parser-1.1.0-r0,wolfi-apks,No file,No risk,Ruby
fluent-plugin-out-http-1.3.4-r4,wolfi-apks,No file,No risk,Ruby
fluent-plugin-prometheus-2.2.0-r0,wolfi-apks,No file,No risk,Ruby
fluent-plugin-record-modifier-2.2.0-r3,wolfi-apks,No file,No risk,Ruby
fluent-plugin-rewrite-tag-filter-2.4.0-r3,wolfi-apks,No file,No risk,Ruby
fluent-plugin-s3-1.7.2-r3,wolfi-apks,No file,No risk,Ruby
fluent-plugin-splunk-hec-1.3.3-r11,wolfi-apks,No file,No risk,Ruby
fluent-plugin-systemd-1.1.0-r1,wolfi-apks,No file,No risk,Ruby
fluent-plugin-tag-normaliser-0.1.2_git20230928-r3,wolfi-apks,No file,No risk,Ruby
flux-helm-controller-1.1.0-r0,wolfi-apks,No file,No risk,Ruby
flux-image-automation-controller-0.39.0-r0,wolfi-apks,No file,No risk,Ruby
flux-image-reflector-controller-0.33.0-r0,wolfi-apks,No file,No risk,Ruby
flux-kustomize-controller-1.4.0-r0,wolfi-apks,No file,No risk,Ruby
flux-source-controller-1.4.1-r0,wolfi-apks,No file,No risk,Ruby
git-lfs-3.5.1-r8,wolfi-apks,No file,No risk,Ruby
glab-1.47.0-r0,wolfi-apks,No file,No risk,Ruby
gperftools-2.16-r0,wolfi-apks,No file,No risk,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/aarch64-FreeBSD/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/i386-Windows/jffi-1.2.dll,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/mips64el-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/ppc64-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/ppc64le-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/sparcv9-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/sparcv9-SunOS/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/x86_64-DragonFlyBSD/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/x86_64-FreeBSD/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/jni/x86_64-Windows/jffi-1.2.dll,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/bin/jruby,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/bin/jruby.sh,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/jni/mips64el-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/jni/ppc64-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/jni/ppc64le-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/jni/sparcv9-Linux/libjffi-1.2.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/gems/shared/gems/test-unit-3.5.3/lib/test/unit/diff.rb,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/stdlib/bundler/vendor/net-http-persistent/lib/net/http/persistent.rb,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/stdlib/libfixposix/binary/x86-freebsd/libfixposix.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/stdlib/libfixposix/binary/x86_64-freebsd/libfixposix.so,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/stdlib/rdoc/markdown/entities.rb,HIGH,Ruby
jruby-9.4-9.4.8.0-r1,wolfi-apks,/tmp/jruby-9.4-9.4.8.0-r1.apk2232107342/usr/share/jruby/lib/ruby/stdlib/socket.rb,HIGH,Ruby
keydb-6.3.4-r0,wolfi-apks,No file,No risk,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/amq-protocol-2.3.2/lib/amq/protocol/client.rb,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/bigdecimal-3.1.8/ext/bigdecimal/missing/dtoa.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/bson-4.15.0/spec/bson/decimal128_spec.rb,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/bson-4.15.0/spec/shared/shlib/server.sh,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/bson-4.15.0/spec/shared/shlib/set_env.sh,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/cool.io-1.8.0/ext/libev/ev.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/cool.io-1.8.1/ext/libev/ev.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc12_3gpp/crc12_3gpp.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc15/crc15.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16/crc16.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_ccitt/crc16_ccitt.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_dnp/crc16_dnp.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_genibus/crc16_genibus.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_kermit/crc16_kermit.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_modbus/crc16_modbus.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_usb/crc16_usb.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_x_25/crc16_x_25.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_xmodem/crc16_xmodem.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc16_zmodem/crc16_zmodem.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc24/crc24.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32/crc32.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32_bzip2/crc32_bzip2.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32_jam/crc32_jam.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32_mpeg/crc32_mpeg.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32_posix/crc32_posix.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32_xfer/crc32_xfer.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc32c/crc32c.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc5/crc5.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc64/crc64.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc64_jones/crc64_jones.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc64_xz/crc64_xz.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc8/crc8.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/ext/digest/crc8_1wire/crc8_1wire.c,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/lib/digest/crc15.rb,HIGH,Ruby
kube-fluentd-operator-1.18.2-r17,wolfi-apks,/tmp/kube-fluentd-operator-1.18.2-r17.apk3122676107/usr/lib/ruby/gems/3.2.0/ruby/3.2.0/gems/digest-crc-0.6.5/lib/digest/crc16.rb,HIGH,Ruby
